Prompt,Dataset,Audio file,Caption,Entailment,Neutral,Contradiction,Full response
,ClothoV2,Washing_machine_20130512.wav,"['A machine is spinning and grinding against another metal surface.', 'An industrial worker operating a piece of machinery in a factory.', 'Inside a factory an industrial worker operates a piece of machinery', 'Someone is operating some industrial machinery, turning it on and off twice.', 'Someone operating industrial machinery turns the machine on and off twice']",An industrial worker is operating machinery in a factory setting.,A factory worker is using a lathe to shape a metal object.,A group of children are playing with toys in a park.,
,ClothoV2,street steps child car.wav,"['A male and a female talk as a tractor starts moving.', 'A male talks and a female talks and a tractor starts moving.', 'Men and women speaking as a vehicle pulls up and idles.', 'Several people are talking while an engine sound gets louder in the background.', 'several people talking as an engine sound gets louder in the background']","A group of people, including men and women, are conversing while an engine-powered vehicle starts and runs in the vicinity.",A work team is discussing their tasks near a farm as a tractor approaches and prepares to plow the field.,A quiet library setting where individuals are studying without any noticeable background noise.,
,ClothoV2,Int- Mom&amp;Dadcondooropenandclose.wav,"['A man speaks after a beep and a door opens.', 'A person moving around, opening then shutting a door, a beeping alarm and a male voice talking.', 'A person opens and shuts a door while a alarm beeps and a man talks.', 'An alarm goes off as a door is opened.', 'Several noises occur: a cabinet is opened and then shut, something a beeping, and a man is talking.']",A man is talking while a door is being opened and an alarm is beeping.,A security guard is speaking while checking an office door and silencing an alarm.,A group of people are quietly working in an office without any disturbances.,
,ClothoV2,OsFnHhVsDoors.wav,"['A cabinet door is opened and closed by someone', 'A door opens and closes over and over.', 'A man closes and opens a door multiple times.', 'A person opens and closes a cabinet door', 'Someone repeatedly opens and then closes the door.']",A repetitive action involving a door being opened and closed is heard.,A person is organizing items inside a cabinet while repeatedly opening and closing its door.,A group of people are having a discussion in a room with no door noises.,
,ClothoV2,lift.wav,"['A door squeaks when opened and metallic noises squeak.', 'A machine is opening something and then shutting it back up.', 'A machine is opening something then shutting it.', 'Metal hinges on a door squeak as the door opens.', 'The breaks squeal and rumble while creating humming noises.']","A door with metal hinges is being opened and closed, producing a squeaking sound.","A mechanical device is operating, possibly involving a door with squeaky hinges.",The sound is of a smooth and quiet operation without any squeaking or metallic noise.,
,ClothoV2,tree frogs.wav,"['Birds chirping in a tree in the middle of the night.', 'In the middle of the night birds are chirping in the tree.', 'Many different birds are talking to one another by chirping.', 'Many different frogs are croaking as well as other animals.', 'Several frogs are croaking and as insects chirp outside at night.']",There are various nocturnal animals vocalizing outdoors at night.,An ecosystem of nocturnal birds and amphibians is active in a nighttime forest setting.,The recording is from a busy urban environment during the day.,
,ClothoV2,crowd  sm conf rm  jumbled conversations 2.wav,"['A lot of people talking to each other in a room', 'A lot of people were in one place carrying on many different conversations.', 'Several loud conversations are going on in a small space.', 'a crowded room with many people having different conversations', 'lots of people in one place carrying on many different conversations']",A crowded indoor space with multiple conversations occurring simultaneously.,A bustling social event with attendees engaging in lively discussions.,"A solitary individual reading quietly in a spacious, silent room.",
,ClothoV2,Mallarenga_petita_i_Gafarro.wav,"['Among the noisy traffic, birds are happily chirping.', 'Birds are happily chirping among the noisy traffic.', 'Birds sing in the background as the wind continues to blow.', 'The wind blows as birds sing in the background.', 'vehicles driving by, birds singing, and a few people talking quietly']",Birds chirping can be heard alongside the sound of traffic and occasional voices.,"A city park scene with birds singing, wind blowing, vehicles passing, and people conversing at a distance.",A quiet library with the soft flutter of pages turning.,
,ClothoV2,Poppenweiler_Baechle mit Amsel 02_20100704.wav,"['A stream of water flowing and birds chirping in the background.', 'A stream of water flowing while birds chirp in the background.', 'Water bubbles loudly, while birds chirp and sing in the background.', 'Water flows steadily as a bird happily chirps in the background.', 'Water flows steadily while a bird happily chirps in the background.']",The ambient audio captures a natural waterscape with birdsong.,A small waterfall is creating bubbling sounds accompanied by the melody of forest birds.,The bustling sounds of city traffic are mingling with the chirping of birds in a park.,
,ClothoV2,sparrow_Spatz_Sperling_alter-Kumpel.wav,"['A bird chirps in a high pitched squeak while a siren sounds.', 'A bird is singing, while a siren is blaring from a distance.', 'A siren goes off while a birds chirps happily.', 'Birds are chirping in the nature while a siren is playing in the back.', 'Birds are singing outside while a siren is blaring in the background.']",There is a bird chirping and a siren sounding in the background.,A police vehicle is passing by as a bird sings in a nearby tree.,A choir is performing in a concert hall without any background noise.,
